"Species","SASAP.Region","YEAR","median_wgt","p05_wgt","p95_wgt"
"pink","Chignik",1995,3.57161960312887,3.57161960312887,3.57161960312887
"pink","Chignik",1996,2.91730411412032,2.91730411412032,2.91730411412032
"pink","Chignik",1999,2.85251944042655,2.85251944042655,2.85251944042655
"pink","Chignik",2001,3.1814177381101,3.1814177381101,3.1814177381101
"pink","Chignik",2002,3.1278037099903,3.1278037099903,3.1278037099903
"pink","Chignik",2007,3.65776087600409,3.65776087600409,3.65776087600409
"pink","Chignik",2008,3.42778605152917,3.42778605152917,3.42778605152917
"pink","Chignik",2009,3.19741508768537,3.19741508768537,3.19741508768537
"pink","Chignik",2010,3.39719653846232,3.39719653846232,3.39719653846232
"pink","Chignik",2011,3.18461485649237,3.18461485649237,3.18461485649237
"pink","Chignik",2012,3.28403445571018,3.28403445571018,3.28403445571018
"pink","Chignik",2013,2.9951565562804,2.9951565562804,2.9951565562804
"pink","Chignik",2014,3.23537106975474,3.23537106975474,3.23537106975474
"pink","Chignik",2015,2.95407439536452,2.95407439536452,2.95407439536452
"pink","Chignik",2016,4.01715719702136,4.01715719702136,4.01715719702136
"pink","Cook Inlet",1975,3.64361346699038,3.52917226579345,3.81484482978372
"pink","Cook Inlet",1976,3.91073776866098,3.72483285414544,4.09226244228578
"pink","Cook Inlet",1977,3.73661857606655,3.67499041594643,3.97012626627607
"pink","Cook Inlet",1978,3.63360583062063,3.52966559190432,3.9280597373928
"pink","Cook Inlet",1979,3.5012226345829,3.27524204611415,3.80211936197885
"pink","Cook Inlet",1980,3.394246632457,3.20125418874082,3.65120112266008
"pink","Cook Inlet",1981,3.68461593521626,3.4514828407007,3.98016719534926
"pink","Cook Inlet",1982,3.61315588526979,3.25113121227528,3.94402942631422
"pink","Cook Inlet",1983,3.2902985629665,3.03036331291049,3.79423813513271
"pink","Cook Inlet",1984,3.99615553000053,3.56940290463367,4.07265975046732
"pink","Cook Inlet",1985,3.46571691589593,3.21369405070331,3.95009580811211
"pink","Cook Inlet",1986,3.71751750656943,3.44977030405437,3.82335406274621
"pink","Cook Inlet",1987,3.56167578479452,3.40721536645227,3.95747023363358
"pink","Cook Inlet",1988,3.66846206577111,3.06936727908222,3.98611366684677
"pink","Cook Inlet",1989,3.12417216034656,3.08037777081023,3.16796654988289
"pink","Cook Inlet",1990,3.39963162583623,2.85429311887322,3.43505840615283
"pink","Cook Inlet",1991,3.13544385980951,2.69419741624566,3.48069348404598
"pink","Cook Inlet",1992,3.88340722685721,3.33366498943109,4.01440319585722
"pink","Cook Inlet",1993,3.06979763276484,2.84404682819249,3.42040828680556
"pink","Cook Inlet",1994,3.7974088545321,3.23841791677131,3.95707659386348
"pink","Cook Inlet",1995,3.30544660437875,3.02836092109237,3.75220631465108
"pink","Cook Inlet",1996,3.64939915565539,3.41606270765425,3.97426242879693
"pink","Cook Inlet",1997,3.39019367480948,3.24826373708015,3.81716072848561
"pink","Cook Inlet",1998,3.67097818519431,3.27262719737304,3.90432231503558
"pink","Cook Inlet",1999,3.20474804895189,2.76877301491198,3.51040841458179
"pink","Cook Inlet",2000,3.63579766536965,3.53228740773298,3.65218260240061
"pink","Cook Inlet",2001,3.46805501992544,3.16233241748307,3.51953983716285
"pink","Cook Inlet",2002,3.58673761824853,3.52334584026883,4.03028882428521
"pink","Cook Inlet",2003,3.45365366251715,3.32683821467161,3.56621889225192
"pink","Cook Inlet",2004,3.63162633843436,3.58522110165504,3.89163286524112
"pink","Cook Inlet",2005,3.29255345546938,3.21314319826338,3.37196371267538
"pink","Cook Inlet",2006,4.07301446951803,3.62457392760653,4.41506856398852
"pink","Cook Inlet",2007,3.61613494436532,3.54691016265325,3.68535972607738
"pink","Cook Inlet",2008,3.70814917526071,3.5759390832407,3.93657728226288
"pink","Cook Inlet",2009,3.30225553010052,3.19116422769591,3.41334683250514
"pink","Cook Inlet",2010,3.77164192450728,3.5297768462222,4.56576676728009
"pink","Cook Inlet",2011,3.19077526144808,2.90702872666563,3.36678266431692
"pink","Cook Inlet",2012,3.78949504269925,3.22581014242381,3.99427842161614
"pink","Cook Inlet",2013,3.19472021408432,2.97113768486882,3.65830212405882
"pink","Cook Inlet",2014,3.69138616772856,3.53087881560268,3.86793384665892
"pink","Cook Inlet",2015,3.27585179814809,3.09325935445227,3.47814854050475
"pink","Cook Inlet",2016,4.30758689104419,4.07741605837113,4.88069185036128
"pink","Copper River",1975,5.35169491525424,5.35169491525424,5.35169491525424
"pink","Copper River",1976,4.3665211062591,4.3665211062591,4.3665211062591
"pink","Copper River",1977,4.63104587785932,4.63104587785932,4.63104587785932
"pink","Copper River",1978,4.27051349920593,4.27051349920593,4.27051349920593
"pink","Copper River",1979,4.3979242979243,4.3979242979243,4.3979242979243
"pink","Copper River",1980,4.82728189611699,4.82728189611699,4.82728189611699
"pink","Copper River",1981,4.6839569663652,4.6839569663652,4.6839569663652
"pink","Copper River",1982,4.04866882119451,3.59403998676589,4.50329765562313
"pink","Copper River",1983,4.61882698610012,4.61882698610012,4.61882698610012
"pink","Copper River",1984,4.32311773854176,4.32311773854176,4.32311773854176
"pink","Copper River",1985,4.00804150453956,4.00804150453956,4.00804150453956
"pink","Copper River",1986,3.59881227317717,3.59881227317717,3.59881227317717
"pink","Copper River",1987,4.1434137018524,4.1434137018524,4.1434137018524
"pink","Copper River",1988,4.09042172980701,4.09042172980701,4.09042172980701
"pink","Copper River",1989,4.02328730029786,4.02328730029786,4.02328730029786
"pink","Copper River",1990,4.10075093867334,4.10075093867334,4.10075093867334
"pink","Copper River",1991,3.1704,3.1704,3.1704
"pink","Copper River",1992,3.27338129496403,3.27338129496403,3.27338129496403
"pink","Copper River",1993,3.57281854880447,3.57281854880447,3.57281854880447
"pink","Copper River",1994,3.4813010814827,3.4813010814827,3.4813010814827
"pink","Copper River",1995,3.78694227375851,3.78694227375851,3.78694227375851
"pink","Copper River",1996,3.75721908349027,3.75721908349027,3.75721908349027
"pink","Copper River",1997,3.88438420742487,3.88438420742487,3.88438420742487
"pink","Copper River",1998,3.98022463281175,3.98022463281175,3.98022463281175
"pink","Copper River",1999,3.60284369295802,3.60284369295802,3.60284369295802
"pink","Copper River",2000,3.66197470420237,3.66197470420237,3.66197470420237
"pink","Copper River",2001,3.73974645786726,3.73974645786726,3.73974645786726
"pink","Copper River",2002,3.44411204786511,3.44411204786511,3.44411204786511
"pink","Copper River",2003,3.81961903292974,3.81961903292974,3.81961903292974
"pink","Copper River",2004,3.98725130384393,3.98725130384393,3.98725130384393
"pink","Copper River",2005,3.83971205488108,3.83971205488108,3.83971205488108
"pink","Copper River",2006,3.91912097870412,3.91912097870412,3.91912097870412
"pink","Copper River",2007,3.79755749798525,3.79755749798525,3.79755749798525
"pink","Copper River",2008,3.62352941176471,3.62352941176471,3.62352941176471
"pink","Copper River",2009,3.52165871121718,3.52165871121718,3.52165871121718
"pink","Copper River",2010,3.57264431941752,3.57264431941752,3.57264431941752
"pink","Copper River",2011,3.58687338930917,3.58687338930917,3.58687338930917
"pink","Copper River",2012,3.99101796407186,3.99101796407186,3.99101796407186
"pink","Copper River",2013,2.93088361277689,2.93088361277689,2.93088361277689
"pink","Copper River",2014,3.6416673784915,3.6416673784915,3.6416673784915
"pink","Copper River",2015,3.60632570659489,3.60632570659489,3.60632570659489
"pink","Copper River",2016,3.82413212585626,3.82413212585626,3.82413212585626
"pink","Kodiak",1975,4.24806579303771,4.17941535542392,4.47932698570983
"pink","Kodiak",1976,4.02931566778807,4.0291258632034,4.07264294604112
"pink","Kodiak",1977,4.13212603113999,3.95631329646694,4.17235394044449
"pink","Kodiak",1978,3.77007063353135,3.7277636879773,3.79349925597248
"pink","Kodiak",1979,3.79270885396075,3.75846126628342,3.89731348027643
"pink","Kodiak",1980,3.28004065527194,3.26803703154232,3.56927772544072
"pink","Kodiak",1981,3.85378183448776,3.77433620115018,3.93800667295845
"pink","Kodiak",1982,3.55214379440379,3.54003834652655,3.70676186972905
"pink","Kodiak",1983,3.5691759068368,3.52628016114464,3.82527480220013
"pink","Kodiak",1984,3.82420962567726,3.70019806101832,3.93799153709232
"pink","Kodiak",1985,3.62059726428682,3.52663634141132,3.88027947876037
"pink","Kodiak",1986,3.61907615259308,3.5456653614448,3.81687388873782
"pink","Kodiak",1987,3.60910808985093,3.45526711031658,3.86045629052095
"pink","Kodiak",1988,3.8038700919499,3.75752155229951,3.9415405616902
"pink","Kodiak",1989,3.57305849618861,3.57305849618861,3.57305849618861
"pink","Kodiak",1990,3.22598232527201,3.14421214822047,3.54454392770575
"pink","Kodiak",1991,2.86911987670503,2.85709591210945,3.51641917827992
"pink","Kodiak",1992,3.69133435540783,3.5986805429788,4.0111411712707
"pink","Kodiak",1993,3.2305198382096,3.09670396793202,3.73731815750703
"pink","Kodiak",1994,4.12404783082363,3.79645039591639,4.13833875944427
"pink","Kodiak",1995,3.77588115759232,3.49270832221284,3.93024087629847
"pink","Kodiak",1996,3.66029930038314,3.37079082641749,3.94980777434878
"pink","Kodiak",1997,3.45526359554299,3.32422560477093,3.80926415198707
"pink","Kodiak",1998,3.84977580491853,3.67113576844886,4.02841584138821
"pink","Kodiak",1999,3.14353859496964,3.02218442071557,3.47595168540861
"pink","Kodiak",2000,3.47322059321298,3.23919192045849,3.70724926596747
"pink","Kodiak",2001,3.69179217155305,3.43442022039789,3.94916412270821
"pink","Kodiak",2002,3.81831554455429,3.66233036227712,3.97430072683146
"pink","Kodiak",2003,3.65309012230895,3.52206476202586,3.78411548259204
"pink","Kodiak",2004,3.74965047187934,3.61495057163258,3.88435037212611
"pink","Kodiak",2005,3.64813635452956,3.40348226753438,3.89279044152475
"pink","Kodiak",2006,3.86023408925369,3.66012043661003,4.06034774189736
"pink","Kodiak",2007,3.87193323946359,3.59572577158037,3.89476239039393
"pink","Kodiak",2008,3.74605370741826,3.56075674921212,3.93135066562439
"pink","Kodiak",2009,3.57631950068838,3.32861063106888,3.82402837030788
"pink","Kodiak",2010,3.7227438291692,3.54200286304765,3.90348479529074
"pink","Kodiak",2011,3.21112432455073,3.18149534850809,3.62270907755557
"pink","Kodiak",2012,4.045073713231,3.575781822099,4.22639919993467
"pink","Kodiak",2013,3.43679694092963,3.17863135225612,3.69496252960315
"pink","Kodiak",2014,3.64759375973437,3.47310187155671,3.82208564791203
"pink","Kodiak",2015,3.51667641099086,3.33788419261292,3.69546862936879
"pink","Kodiak",2016,4.45402277435652,4.39879019392343,4.50925535478962
"pink","Kotzebue",1977,4.90909090909091,4.90909090909091,4.90909090909091
"pink","Kotzebue",1978,4.4159609588058,4.4159609588058,4.4159609588058
"pink","Kotzebue",1979,4.16497829232996,4.16497829232996,4.16497829232996
"pink","Kotzebue",1980,3.85826771653543,3.85826771653543,3.85826771653543
"pink","Kotzebue",1981,3.99358974358974,3.99358974358974,3.99358974358974
"pink","Kotzebue",1983,3.5,3.5,3.5
"pink","Kuskokwim",1975,3.47555012224939,3.47555012224939,3.47555012224939
"pink","Kuskokwim",1976,3.49071898592819,3.44804793791291,3.53339003394346
"pink","Kuskokwim",1977,3.80048740278823,3.73501057233989,3.86596423323657
"pink","Kuskokwim",1978,3.79691966723412,3.79691966723412,3.79691966723412
"pink","Kuskokwim",1979,4.05289522058824,3.85440716911765,4.25138327205882
"pink","Kuskokwim",1980,3.70611684309259,3.70611684309259,3.70611684309259
"pink","Kuskokwim",1981,3.71221532091097,3.71221532091097,3.71221532091097
"pink","Kuskokwim",1982,3.64399492917379,3.64399492917379,3.64399492917379
"pink","Kuskokwim",1983,3.44159544159544,3.44159544159544,3.44159544159544
"pink","Kuskokwim",1984,3.21995388807378,3.21995388807378,3.21995388807378
"pink","Kuskokwim",1985,3.64864864864865,3.64864864864865,3.64864864864865
"pink","Kuskokwim",1986,3.47231112989915,3.47231112989915,3.47231112989915
"pink","Kuskokwim",1987,3.73006134969325,3.73006134969325,3.73006134969325
"pink","Kuskokwim",1988,3.51891403676549,3.51891403676549,3.51891403676549
"pink","Kuskokwim",1989,3.42176039119804,3.42176039119804,3.42176039119804
"pink","Kuskokwim",1990,3.22415404748551,3.22415404748551,3.22415404748551
"pink","Kuskokwim",1991,3.32947976878613,3.32947976878613,3.32947976878613
"pink","Kuskokwim",1992,3.92337039966501,3.92337039966501,3.92337039966501
"pink","Kuskokwim",1993,3.43661971830986,3.43661971830986,3.43661971830986
"pink","Kuskokwim",1994,3.63032605105459,3.63032605105459,3.63032605105459
"pink","Kuskokwim",1996,3.80697534576067,3.80697534576067,3.80697534576067
"pink","Kuskokwim",1998,3.83125,3.83125,3.83125
"pink","Norton Sound",1975,2.90562343642363,2.90562343642363,2.90562343642363
"pink","Norton Sound",1976,3.03222178314132,3.03222178314132,3.03222178314132
"pink","Norton Sound",1977,3.3927721809644,3.3927721809644,3.3927721809644
"pink","Norton Sound",1978,3.57540366563734,3.57540366563734,3.57540366563734
"pink","Norton Sound",1979,3.63056969358723,3.63056969358723,3.63056969358723
"pink","Norton Sound",1980,3.16283335685057,3.16283335685057,3.16283335685057
"pink","Norton Sound",1981,3.09542300786221,3.09542300786221,3.09542300786221
"pink","Norton Sound",1982,2.864008366525,2.864008366525,2.864008366525
"pink","Norton Sound",1983,3.56346166502139,3.56346166502139,3.56346166502139
"pink","Norton Sound",1984,2.88371364728984,2.88371364728984,2.88371364728984
"pink","Norton Sound",1985,3.1417603509734,3.1417603509734,3.1417603509734
"pink","Norton Sound",1987,2.96061946902655,2.96061946902655,2.96061946902655
"pink","Norton Sound",1988,3.04264867915401,3.04264867915401,3.04264867915401
"pink","Norton Sound",2012,2.3971120188118,2.3971120188118,2.3971120188118
"pink","Prince William Sound",1975,3.63959103085651,3.61104415514838,4.46191675592073
"pink","Prince William Sound",1976,4.29511210817536,4.12525604682782,4.67772252926588
"pink","Prince William Sound",1977,4.73079206668449,4.44234312799882,5.05884087424153
"pink","Prince William Sound",1978,3.6312741275707,3.54879557699964,4.17876876640284
"pink","Prince William Sound",1979,3.7831448655902,3.60909066483072,4.21219048901956
"pink","Prince William Sound",1980,3.64990350558235,3.35813148385525,4.15675151299902
"pink","Prince William Sound",1981,4.36537505092235,4.20797220695237,4.7086429557513
"pink","Prince William Sound",1982,3.65694024295843,3.51957663070178,4.2848863414591
"pink","Prince William Sound",1983,3.24879263250895,3.21078212975457,3.72755386209898
"pink","Prince William Sound",1984,3.62314960299631,3.5764359418003,4.04575445279647
"pink","Prince William Sound",1985,3.541027053813,3.49978800169695,4.02343944568963
"pink","Prince William Sound",1986,3.24736470605886,3.00116098904733,3.55347482974021
"pink","Prince William Sound",1987,3.48817999371515,3.42315197626791,3.95794723542854
"pink","Prince William Sound",1988,3.5221078919092,3.38900154062605,3.74566575058103
"pink","Prince William Sound",1989,3.48143443433683,3.46015751726704,3.58647044508231
"pink","Prince William Sound",1990,3.10059152630183,2.90362300913034,3.31607203451542
"pink","Prince William Sound",1991,2.84163089607686,2.56158262478197,3.12687302583817
"pink","Prince William Sound",1992,3.46482986767347,3.18571997312417,3.63118899782391
"pink","Prince William Sound",1993,3.36945081352215,2.8896034731433,3.38051120565455
"pink","Prince William Sound",1994,3.20136158280807,2.98203129171108,3.40388029932473
"pink","Prince William Sound",1995,3.63470862717802,3.47384978998298,3.72598096919782
"pink","Prince William Sound",1996,3.54451923829036,3.51930715618378,3.73214127307907
"pink","Prince William Sound",1997,3.83168753809748,3.57375723421175,3.87140768435006
"pink","Prince William Sound",1998,3.58047506342239,3.36708955578331,3.75379574834135
"pink","Prince William Sound",1999,3.25607914277215,2.95224455655589,3.34880165001289
"pink","Prince William Sound",2000,3.36570531785079,3.34791791479064,3.40548486505247
"pink","Prince William Sound",2001,3.45567973276474,3.34772683946363,3.50997819784462
"pink","Prince William Sound",2002,3.45465926288363,3.37726509637243,3.48713967369125
"pink","Prince William Sound",2003,3.82586827100026,3.69887782972174,3.92075871472918
"pink","Prince William Sound",2004,3.66210410400273,3.57765733288507,3.73738655989806
"pink","Prince William Sound",2005,3.78476603113593,3.38283115830162,3.85105245423963
"pink","Prince William Sound",2006,3.60776844399826,3.49509948192084,3.66043182469369
"pink","Prince William Sound",2007,3.54313636326868,3.37499768598938,3.78981069158468
"pink","Prince William Sound",2008,3.61993736895752,3.13586371432718,3.70230324960671
"pink","Prince William Sound",2009,3.24132518714034,2.92344116585403,3.86198414029479
"pink","Prince William Sound",2010,3.68584053024979,3.47054680293343,3.7923962729315
"pink","Prince William Sound",2011,3.08265857753254,3.03325974542162,3.40782456359864
"pink","Prince William Sound",2012,3.88837303755809,3.55861868735742,4.21293279051574
"pink","Prince William Sound",2013,2.75600376350545,2.70949226632736,2.9048276417896
"pink","Prince William Sound",2014,3.39051994469572,3.29864511573834,3.47837817670999
"pink","Prince William Sound",2015,3.56369365229295,3.33350022158625,3.88404116436181
"pink","Prince William Sound",2016,3.89306349359959,3.68040804817993,4.02497018735028
"pink","Southeast",1975,3.6989424118988,2.91061792158018,4.17633730030862
"pink","Southeast",1976,4.05117046292072,3.47488703368519,4.51344044658105
"pink","Southeast",1977,4.72608257804632,3.64983137394503,5.01239247409912
"pink","Southeast",1978,3.14531218632257,2.87897014082674,3.71405877237481
"pink","Southeast",1979,3.72804300694043,3.32461547352133,4.41481569178027
"pink","Southeast",1980,3.58497694889625,3.38853709080185,4.22273131222419
"pink","Southeast",1981,4.11093799797906,3.70900562623162,4.62759820019646
"pink","Southeast",1982,3.08360817039747,2.72860039328136,4.03454648337125
"pink","Southeast",1983,3.06382903436227,2.72997429413139,3.84793215387897
"pink","Southeast",1984,3.36727285623802,2.93824999611742,4.17919796235973
"pink","Southeast",1985,3.18200445294343,2.6195264630927,4.01782194406044
"pink","Southeast",1986,3.10376906542427,2.70645364410551,3.98154035120779
"pink","Southeast",1987,3.48771030223636,2.98949790313715,4.3301992339939
"pink","Southeast",1988,3.1699058187388,2.85235315129514,3.86374673343347
"pink","Southeast",1989,3.35365853658537,3.01154795906154,4.21318471937686
"pink","Southeast",1990,3.01917499545702,2.52857544918491,3.74745119759232
"pink","Southeast",1991,2.67880586278212,2.38626799905504,3.70620920850211
"pink","Southeast",1992,3.04950490556609,2.76844713370117,3.80042589637816
"pink","Southeast",1993,3.00094140925974,2.67973754593917,3.82262104549257
"pink","Southeast",1994,3.02474239526131,2.85879089401477,3.4889049371238
"pink","Southeast",1995,3.26928533497296,3.07119083511299,3.98490870194704
"pink","Southeast",1996,3.23308675120493,2.9424389490268,3.89769678382942
"pink","Southeast",1997,3.87686061868694,3.36182664937562,4.2484784016869
"pink","Southeast",1998,3.64097296721126,3.36368988468006,4.01101880149104
"pink","Southeast",1999,3.07457762186458,2.75689886724967,3.79625183093062
"pink","Southeast",2000,3.54900474116508,3.22289987160731,4.21786785859989
"pink","Southeast",2001,3.48661694945585,2.89503004179728,4.17686603022485
"pink","Southeast",2002,3.43361593895719,3.15019577930333,4.00324328115591
"pink","Southeast",2003,3.63038910286194,3.2517572541421,4.12066791335811
"pink","Southeast",2004,3.77224056658973,3.28151481331169,4.19228358793576
"pink","Southeast",2005,3.56766226829504,3.03842415827838,4.0255209336682
"pink","Southeast",2006,3.94669297838312,3.69721990068921,4.22736612546495
"pink","Southeast",2007,3.65056424528329,3.36425477553721,4.05669895129748
"pink","Southeast",2008,3.91025641025641,3.60075804995778,4.2857353559172
"pink","Southeast",2009,3.24312289431363,3.12390572223644,3.93141687398432
"pink","Southeast",2010,4.08370286343489,3.73960090832882,4.60275585706221
"pink","Southeast",2011,3.74030063365981,3.57055683012859,4.26656215667356
"pink","Southeast",2012,3.70313070143308,3.37968811881188,4.25393710767247
"pink","Southeast",2013,3.28540242976462,3.06492979188481,3.71077365656174
"pink","Southeast",2014,3.68898919984981,3.31294058677949,4.17551373056245
"pink","Southeast",2015,3.75973752933055,3.39769282844722,4.41391457388998
"pink","Southeast",2016,4.20432198676804,3.63970093717304,4.39812960245226
"pink","Yukon",1975,7.06481481481481,7.06481481481481,7.06481481481481
"pink","Yukon",1990,2.52489905787349,2.52489905787349,2.52489905787349
"sockeye","Alaska Peninsula and Aleutian Islands",1975,5.47289039730312,5.17956037443935,5.51712766751155
"sockeye","Alaska Peninsula and Aleutian Islands",1976,5.95881053793974,5.40809122813869,6.48604843719618
"sockeye","Alaska Peninsula and Aleutian Islands",1977,6.70095977249837,6.3120292199765,7.3498111686563
"sockeye","Alaska Peninsula and Aleutian Islands",1978,5.97623887091695,5.8515502432958,6.89336355684147
"sockeye","Alaska Peninsula and Aleutian Islands",1979,5.80433095562985,5.74047466345324,6.80359745853699
"sockeye","Alaska Peninsula and Aleutian Islands",1980,5.52336934732093,5.09059114616333,6.17872495233286
"sockeye","Alaska Peninsula and Aleutian Islands",1981,5.93170189102639,5.50878027433913,6.32783574579498
"sockeye","Alaska Peninsula and Aleutian Islands",1982,5.90728531399374,5.19624110776378,6.30358458330669
"sockeye","Alaska Peninsula and Aleutian Islands",1983,5.47758182633388,5.2491461980034,6.14084435615762
"sockeye","Alaska Peninsula and Aleutian Islands",1984,5.58140228741919,5.26176045269609,6.25186726803333
"sockeye","Alaska Peninsula and Aleutian Islands",1985,5.3462786450717,4.94929935170293,5.77866305542578
"sockeye","Alaska Peninsula and Aleutian Islands",1986,5.98882550414348,5.40460205844411,6.71914363701612
"sockeye","Alaska Peninsula and Aleutian Islands",1987,6.00608009118588,5.5034885042701,6.98857074841086
"sockeye","Alaska Peninsula and Aleutian Islands",1988,6.01477620222676,5.74283585506931,6.36036837810237
"sockeye","Alaska Peninsula and Aleutian Islands",1989,5.88243641178679,5.53743331034965,6.34181191203663
"sockeye","Alaska Peninsula and Aleutian Islands",1990,5.60932474199801,5.5525239809909,6.22343035162765
"sockeye","Alaska Peninsula and Aleutian Islands",1991,5.49857805325265,5.38210349587824,6.33624197555501
"sockeye","Alaska Peninsula and Aleutian Islands",1992,5.61453256494143,5.52620074976306,6.16957426754237
"sockeye","Alaska Peninsula and Aleutian Islands",1993,5.79819665251083,5.43313874414757,6.22517512305602
"sockeye","Alaska Peninsula and Aleutian Islands",1994,5.41151184570412,5.08742286437861,6.17322668792335
"sockeye","Alaska Peninsula and Aleutian Islands",1995,5.27836410396314,5.14046349233854,5.92596110425681
"sockeye","Alaska Peninsula and Aleutian Islands",1996,6.01909235884749,5.41190077715954,6.60251622218706
"sockeye","Alaska Peninsula and Aleutian Islands",1997,5.7137432692653,5.4693435757414,6.05035376412764
"sockeye","Alaska Peninsula and Aleutian Islands",1998,5.60935374348955,5.50821640955959,6.03482174626093
"sockeye","Alaska Peninsula and Aleutian Islands",1999,5.20289679320824,5.01723025450462,5.99040183424097
"sockeye","Alaska Peninsula and Aleutian Islands",2000,5.7906171564157,5.60661288368394,6.58662318230164
"sockeye","Alaska Peninsula and Aleutian Islands",2001,5.96623779079449,5.75583186716526,6.70759162845954
"sockeye","Alaska Peninsula and Aleutian Islands",2002,5.50745603006687,5.40010392991006,6.06634845804511
"sockeye","Alaska Peninsula and Aleutian Islands",2003,5.9393441864842,5.85358889925902,6.43267048637729
"sockeye","Alaska Peninsula and Aleutian Islands",2004,5.63492778587518,5.11807521109338,6.21795625623554
"sockeye","Alaska Peninsula and Aleutian Islands",2005,6.03376881630027,5.28040311052848,6.36731254179813
"sockeye","Alaska Peninsula and Aleutian Islands",2006,5.63886176879283,5.31763679741984,6.23398329147132
"sockeye","Alaska Peninsula and Aleutian Islands",2007,5.73472685174895,5.25464147366614,6.27149492776504
"sockeye","Alaska Peninsula and Aleutian Islands",2008,5.49641039571304,5.2544444616405,6.1273029034083
"sockeye","Alaska Peninsula and Aleutian Islands",2009,5.88510925904775,5.37635130341498,6.45006796671718
"sockeye","Alaska Peninsula and Aleutian Islands",2010,5.4159894346945,5.09882684705924,6.23121553196841
"sockeye","Alaska Peninsula and Aleutian Islands",2011,5.71562100366106,5.40705095503553,6.64655515092459
"sockeye","Alaska Peninsula and Aleutian Islands",2012,5.87541410308291,5.7569258597116,6.43119658123743
"sockeye","Alaska Peninsula and Aleutian Islands",2013,5.7414487728361,5.45471259608,6.34010292243442
"sockeye","Alaska Peninsula and Aleutian Islands",2014,5.62384838284231,5.50064959709792,6.03485696996602
"sockeye","Alaska Peninsula and Aleutian Islands",2015,5.62924661655572,5.37481039437933,5.86702172237981
"sockeye","Alaska Peninsula and Aleutian Islands",2016,5.65550465730878,5.4884691575042,5.82029777194418
"sockeye","Bristol Bay",1975,5.75825045899275,5.73733576777448,5.77916515021102
"sockeye","Bristol Bay",1976,6.16629488183115,6.15903748833463,6.17355227532768
"sockeye","Bristol Bay",1977,6.59523217788752,6.50731072564803,6.68315363012701
"sockeye","Bristol Bay",1978,5.85720770852066,5.82323643727984,5.89117897976148
"sockeye","Bristol Bay",1979,5.86031713587401,5.85189526760278,5.86873900414523
"sockeye","Bristol Bay",1980,5.53316987106342,5.48177968321786,5.58456005890898
"sockeye","Bristol Bay",1981,6.20620556259126,6.20616240289667,6.20624872228585
"sockeye","Bristol Bay",1982,6.36506516462496,6.28954686250346,6.44058346674645
"sockeye","Bristol Bay",1983,5.68429851238465,5.66509354241054,5.70350348235875
"sockeye","Bristol Bay",1984,5.58303621068507,5.51404831578805,5.65202410558208
"sockeye","Bristol Bay",1985,5.77198501989851,5.75091934682306,5.79305069297396
"sockeye","Bristol Bay",1986,6.0824695879414,6.05732441093402,6.10761476494878
"sockeye","Bristol Bay",1987,5.97496849513313,5.95731908248739,5.99261790777888
"sockeye","Bristol Bay",1988,6.26750083002981,6.26523349386525,6.26976816619437
"sockeye","Bristol Bay",1989,5.70848246201427,5.70139562459481,5.71556929943373
"sockeye","Bristol Bay",1990,5.71847740655405,5.68101285235475,5.75594196075335
"sockeye","Bristol Bay",1991,5.77270347898964,5.7699790812067,5.77542787677259
"sockeye","Bristol Bay",1992,5.7158504870749,5.70480100347455,5.72689997067524
"sockeye","Bristol Bay",1993,6.0478474770081,6.01173635634849,6.0839585976677
"sockeye","Bristol Bay",1994,5.55890684159366,5.54919837917649,5.56861530401082
"sockeye","Bristol Bay",1995,5.57393046875206,5.48580368787086,5.66205724963326
"sockeye","Bristol Bay",1996,6.31906139687888,6.2750507398459,6.36307205391187
"sockeye","Bristol Bay",1997,5.99691315853788,5.97108399260369,6.02274232447208
"sockeye","Bristol Bay",1998,5.73544887543965,5.71864711898658,5.75225063189271
"sockeye","Bristol Bay",1999,5.31906043176748,5.27888972206468,5.35923114147029
"sockeye","Bristol Bay",2000,6.11181986297348,6.06878649141396,6.15485323453301
"sockeye","Bristol Bay",2001,6.6961099000774,6.62076688457581,6.77145291557899
"sockeye","Bristol Bay",2002,6.08485220338565,6.08374036916676,6.08596403760453
"sockeye","Bristol Bay",2003,6.33475649176245,6.32236129780412,6.34715168572078
"sockeye","Bristol Bay",2004,5.74939348368974,5.71147746362299,5.7873095037565
"sockeye","Bristol Bay",2005,6.30899624263871,6.29250474252676,6.32548774275065
"sockeye","Bristol Bay",2006,5.78367573967957,5.77107754404288,5.79627393531627
"sockeye","Bristol Bay",2007,5.81599219361776,5.8065056375841,5.82547874965142
"sockeye","Bristol Bay",2008,5.72973986067429,5.66304201508738,5.79643770626121
"sockeye","Bristol Bay",2009,5.91443071304351,5.88820898943794,5.94065243664907
"sockeye","Bristol Bay",2010,5.79405396610161,5.71761850629435,5.87048942590886
"sockeye","Bristol Bay",2011,6.10073118411301,6.09423835626182,6.1072240119642
"sockeye","Bristol Bay",2012,5.69658387856266,5.69234202962696,5.70082572749836
"sockeye","Bristol Bay",2013,5.97310919462077,5.94743025719171,5.99878813204982
"sockeye","Bristol Bay",2014,5.5388644940314,5.51483503879414,5.56289394926867
"sockeye","Bristol Bay",2015,5.28777092776474,5.24313221315229,5.33240964237719
"sockeye","Bristol Bay",2016,5.26359553401628,5.13660691942713,5.39058414860543
